,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
199710,-5.6123,-3.5729,-3.9041,-1.3628,-1.0988,-6.1866,-4.7321,-3.8872,-2.7587,-3.4744,-6.2714,-3.5571,-3.6108,-2.2133,-3.7237,-6.5932,-5.7344,-2.4377,-3.7866,-6.0277,-2.3612,-4.0069,-3.2139,-2.1119,-3.0396,0.423333333,-3.38
199711,-3.4627,-3.1414,-2.0691,-0.1305,-0.4003,-3.3198,-2.5085,-0.8348,0.5333,-0.5604,-3.2773,-2.6708,1.9885,2.6163,0.5965,0.7388,0.68,3.6886,3.6663,2.9199,5.3476,5.2146,2.8892,4.7173,2.3674,0.416666667,3.37
199712,-6.0356,-3.1735,-0.7477,-0.0987,1.4723,-0.7139,-2.0345,1.6424,3.9559,2.2447,0.9001,0.4636,2.9218,4.7044,2.8629,-1.7435,1.9511,3.5673,6.1906,0.9527,1.1728,1.6583,3.4674,3.1878,5.0418,0.43,1.8
199801,0.2279,-0.7842,-1.1816,-1.1216,-0.6256,-0.0144,-1.2645,-2.4389,-2.1965,-1.5898,-0.4146,-1.9242,-1.708,-4.3871,2.6879,-1.8555,-0.0247,-2.5582,-1.0651,1.3512,3.9468,-0.2214,-3.3945,0.1477,0.5402,0.433333333,0.58
199802,6.0486,6.9176,5.6743,5.8491,6.5971,9.0871,8.23,9.3237,6.9759,7.1446,8.9992,9.3614,7.0023,8.6547,8.7415,9.6227,7.5878,6.9357,5.8578,6.4667,7.2358,6.1607,9.2268,6.981,9.3167,0.433333333,7.43
199803,5.1847,5.2001,5.4213,4.6729,4.8991,4.5716,5.7815,2.6685,4.4518,4.6206,4.1881,3.1462,4.8911,4.2672,6.466,3.7108,5.4293,5.0708,4.2691,7.5435,4.5818,5.1381,5.4552,7.4756,7.4234,0.403333333,5.15
199804,2.227,2.9036,3.6296,2.7367,2.4094,-0.273,1.5168,0.9991,2.5841,1.8854,1.1255,-0.3047,0.5698,-0.1535,1.1969,-0.112,-0.0768,0.2797,-0.0726,1.1835,1.181,1.7659,1.6166,0.9902,1.2867,0.403333333,1.16
199805,-6.246,-7.1671,-3.353,-2.9984,-2.5463,-8.6356,-5.9875,-5.1676,-2.6684,-3.759,-7.373,-6.2431,-4.7839,-4.2815,-3.2385,-5.3988,-2.9697,-3.4823,-2.2372,-3.54,-2.3471,-1.652,-2.7616,-0.8481,4.2276,0.406666667,-2.67
199806,-0.503,1.4357,-1.5244,-0.8831,-1.656,1.8799,-1.4263,-0.7638,-0.8166,-0.164,3.7796,-1.7941,-1.4434,0.5826,-0.2731,1.1155,-0.0783,0.5259,1.2737,-0.1522,7.6651,1.4059,2.7796,3.3195,2.9468,0.413333333,3.59
199807,-7.6035,-7.6081,-5.4916,-6.1986,-5.8928,-7.6714,-7.2485,-9.6183,-8.2066,-7.3043,-8.1,-7.3077,-8.0801,-8.9406,-7.1274,-5.7317,-5.868,-5.3577,-5.0431,-4.3425,-0.0025,-0.2985,-2.5557,-4.0965,-0.5783,0.403333333,-2.06
199808,-27.4044,-21.3449,-20.7543,-19.1007,-18.3352,-25.3614,-19.9364,-17.6801,-17.4393,-17.2554,-23.3336,-21.3301,-17.0104,-16.2078,-16.8496,-20.6053,-18.7939,-16.9552,-11.8326,-13.0641,-13.1162,-16.0965,-17.1971,-12.9933,-15.6016,0.413333333,-15.65
199809,6.535,3.9949,3.8328,2.9327,1.3904,11.697,7.9223,5.2694,4.7704,4.996,12.0272,4.7131,8.9077,4.6087,1.4693,6.779,6.9462,6.8428,5.0962,6.4925,8.4718,4.1935,4.5453,1.9951,7.2199,0.43,6.61
199810,3.3261,2.649,1.738,2.9886,0.9928,4.7106,5.9129,3.3405,3.0604,2.627,4.3945,6.8417,4.1337,4.0139,4.5415,8.5425,9.5682,5.9294,3.8558,4.0622,7.6779,9.15,8.2557,7.0908,6.8337,0.403333333,7.45
199811,10.0612,8.4141,6.3448,7.0174,8.3974,9.7672,6.251,3.8447,4.529,5.0936,8.8187,6.1955,3.6284,2.0004,4.2804,7.3654,2.3289,3.9937,4.1659,3.1131,7.6215,6.58,4.3576,5.3239,5.2068,0.363333333,6.41
199812,4.396,1.6689,3.6131,0.4067,1.6316,7.2364,5.5054,2.4127,4.312,5.0162,11.8526,6.9802,4.142,3.826,3.7894,10.6382,4.3677,3.3415,3.4128,2.0014,9.2892,3.9698,1.8753,1.0937,4.8202,0.336666667,6.54
199901,8.1304,4.7491,5.3948,3.644,4.357,6.0469,1.0199,-2.2445,-2.3754,0.6891,4.6454,1.6397,-2.4706,-2.2318,-3.0181,1.4457,-2.229,-2.7518,-3.6888,-2.4555,6.0979,3.0971,-0.5493,-0.1385,4.761,0.346666667,3.85
199902,-7.618,-7.6496,-6.5448,-5.3074,-5.835,-9.2261,-9.7307,-6.3422,-8.3264,-10.5849,-9.1614,-9.1148,-5.3296,-7.4834,-4.6203,-5.3999,-3.4962,-2.9783,-3.9478,-2.1908,-4.7507,-1.9969,1.889,-1.3284,-2.7667,0.36,-3.73
199903,-3.2275,-6.2229,-1.8566,-3.3926,-3.1855,0.6753,-0.1006,0.926,-0.6562,-2.9721,4.011,3.4778,2.785,-2.2521,-0.5872,3.2898,3.8309,1.4039,0.4555,-0.2196,4.8119,1.605,5.8422,4.2567,1.6034,0.376666667,3.88
199904,7.7063,8.7565,12.3935,10.4989,9.1464,10.9174,9.3545,7.6512,8.0334,8.413,7.5579,13.1384,10.2045,8.5445,9.3987,7.0189,10.0457,9.5093,9.9188,11.2346,-0.3665,9.126,7.629,7.8022,4.8995,0.383333333,4.7
199905,1.7606,4.5,0.3997,3.28,4.6474,1.6593,0.3641,2.3674,4.6405,4.1371,-0.3489,-0.5889,1.1487,2.3982,2.307,3.0294,-0.3869,1.307,2.5345,0.173,-3.7479,-0.232,-1.9357,-0.0445,-1.2848,0.38,-2.12
199906,6.5933,8.2541,8.4047,6.1003,5.9929,7.9609,7.5432,7.2742,4.7038,6.5177,4.6928,4.3091,2.8902,2.6392,5.1067,7.7665,8.6374,2.6565,2.3939,4.0437,6.7441,4.9818,2.3753,0.0754,-0.6389,0.37,5.17
199907,0.8099,2.4445,1.0778,1.2711,1.815,-2.2884,-0.448,-1.3736,-2.0041,-3.9087,-3.0795,-2.1047,-1.7487,-1.8385,-0.8458,-2.5338,-2.5171,-0.077,-1.4156,-1.8193,-2.9983,-3.7096,-4.7953,-2.7838,-7.6595,0.373333333,-3.09
199908,-3.2942,-1.2704,-2.8323,-1.6787,-3.4078,-3.1851,-3.9614,-4.1651,-3.3146,-4.1707,-2.2768,-5.5935,-3.8441,-3.2858,-0.978,-1.839,-4.4669,-2.3874,-2.3847,-6.2368,0.8028,-3.6397,-2.0436,-4.4637,2.5266,0.39,-0.99
199909,1.8754,-0.2513,-1.2012,-2.6125,-3.938,0.3516,1.0773,-0.8372,-2.5124,-1.4071,3.1613,1.2479,-3.3622,-2.6326,-2.7942,1.8941,-3.7144,-3.6986,-4.8147,-1.5239,-1.9488,-3.1611,-6.8942,-8.9906,-7.6382,0.386666667,-2.42
199910,-0.2769,1.3518,-2.3271,-0.4426,-2.6918,2.7528,-0.4629,-0.7652,-1.3544,-5.23,2.7084,0.5056,-0.9076,-1.2423,-0.3181,8.2604,1.2316,2.4113,2.8276,4.9102,6.4928,10.3865,7.2274,3.0698,7.3694,0.39,6.52
199911,19.9257,11.3801,10.4851,7.1165,6.7511,11.9537,8.4303,5.3386,2.8298,3.2851,11.7909,7.1176,-1.4986,-0.5777,0.968,11.5845,-1.2156,-1.2013,0.1176,2.9344,4.5614,-0.8415,-4.0674,-5.8114,0.3072,0.38,3.73
199912,24.8282,25.5744,7.8847,12.0175,7.6865,17.4121,12.0446,4.7332,3.8033,6.6951,15.9846,9.3534,-0.0235,4.0969,3.6092,21.2152,3.3231,0.7155,6.7216,4.7012,8.1993,1.9178,1.7757,-0.0446,-0.1332,0.396666667,8.16
200001,9.9538,5.4182,4.8119,3.5158,5.0985,0.3655,-2.0786,-2.1809,0.4793,-2.8911,-3.3819,-4.8667,-1.7804,-3.6433,-6.811,-3.8982,-3.0533,-3.1124,-4.6854,-10.9026,-5.0264,-3.2505,-5.7299,-7.2367,-1.6292,0.403333333,-4.33
200002,38.9449,41.0516,21.8625,25.4048,14.8033,27.7508,18.338,6.7396,7.6224,14.5348,24.6065,10.023,1.8461,-0.6261,-0.5327,26.2219,-0.0963,-1.4297,2.5794,-5.3577,0.5467,-5.3201,-10.0155,-10.1914,-8.2629,0.426666667,2.88
200003,-13.3767,-19.902,-8.6477,-6.4258,-3.0104,-13.261,-5.147,-1.8837,-0.0546,-1.5459,-14.9907,4.1432,10.52,6.7756,11.9225,-3.28,13.4028,13.9603,10.2395,13.1038,9.2539,11.4767,9.7633,16.0942,15.6473,0.436666667,5.67
200004,-23.5996,-17.7223,-9.7302,-11.345,-9.773,-11.9278,-9.1147,-4.239,-2.6914,-2.6199,-9.8816,0.362,-2.9187,3.8742,0.1323,-7.4438,-2.3261,3.7868,-0.0932,2.0394,-4.4664,-3.3649,3.2537,2.7037,6.6697,0.453333333,-5.94
200005,-13.9811,-9.68,-4.76,-8.0338,-6.7001,-10.0466,-5.1284,-5.947,-7.4261,-0.9005,-4.9322,-3.5574,-1.0858,-0.45,2.4644,-7.7604,1.2174,-1.7613,0.0572,0.1358,-3.7279,0.1801,4.2612,0.4599,-4.7119,0.476666667,-3.92
200006,29.9385,27.0061,17.3776,18.3201,10.6977,14.0773,11.0282,3.9755,4.8241,9.3166,15.3067,1.5408,0.3881,-0.9895,2.4135,10.962,2.802,-3.5399,-3.2936,-4.418,5.8719,-4.2523,-7.5131,-8.547,-7.7357,0.453333333,5.04
200007,-8.6627,-1.2244,0.7426,1.2606,1.5004,-7.6883,-1.0409,1.5363,0.9001,2.0126,-10.3197,-0.7341,3.2468,4.0026,8.3068,-7.0811,-1.2369,2.9974,3.3529,1.2843,-2.9641,0.1256,5.7327,8.2825,1.1313,0.46,-2.03
200008,9.2335,8.5852,3.9679,5.4627,5.156,8.0323,3.7308,4.9823,6.0952,7.0871,8.7265,9.4063,6.9491,6.8319,7.2438,13.6081,6.6732,5.1142,7.5583,5.4526,7.4373,7.4049,10.173,1.8782,12.8571,0.46,7.53
200009,-10.323,-0.9463,-3.7781,-0.1041,-0.8098,-4.6506,-2.9449,0.2085,-1.2031,-2.2219,-10.3395,-2.6361,0.6048,2.606,-0.9802,-9.4227,-0.1811,-0.8958,2.6549,-3.1432,-6.0674,-2.7001,4.3584,6.7978,-3.8128,0.496666667,-4.94
200010,-11.9786,-10.5066,-2.4515,-5.8878,-4.2466,-9.1108,-0.7884,-1.0197,0.1462,-1.7453,-10.4931,-1.4666,-1.3818,0.5311,2.6833,-5.5775,1.8422,2.9075,-1.8598,4.1968,-2.1609,1.8555,-3.9877,4.1607,0.1889,0.523333333,-2.2
200011,-20.8887,-12.47,-6.6727,-4.3241,-4.5701,-18.0639,-6.1976,-2.9571,-4.184,-3.6073,-19.9849,-7.0867,-5.7743,0.7439,1.6255,-18.5873,-0.4591,0.3545,2.1407,-1.0361,-10.6093,-5.6545,-5.0092,-1.795,-5.8513,0.526666667,-10.21
200012,-9.6928,1.3999,0.1765,3.7203,2.7701,-0.3089,7.7337,12.617,10.2968,12.045,2.8996,13.514,11.162,13.5409,10.1171,4.6031,9.4741,10.679,11.5583,15.9576,-1.3152,8.1697,7.3414,7.2623,1.0604,0.523333333,1.69
200101,27.0094,17.2034,14.0547,11.8023,13.0811,15.0177,8.17,4.0846,5.517,5.6354,12.8112,2.8043,-0.1629,-1.6567,3.244,7.0785,0.9869,-0.354,-2.757,3.2854,3.265,3.0006,3.7874,-1.135,2.8983,0.516666667,3.67
200102,-13.7217,-9.1967,-1.8016,0.4532,-0.2573,-13.814,-2.4039,-1.3496,-1.9745,2.389,-17.333,-3.827,-0.4258,1.2398,0.6002,-14.8992,-2.4827,0.2567,0.5788,0.6832,-11.9841,-2.8814,-0.707,2.8486,3.1302,0.473333333,-9.67
200103,-12.218,-1.1609,-1.1878,-0.1309,-1.774,-5.63,-0.5614,-2.4529,-1.2463,-1.247,-11.6543,-4.4784,-3.4707,-3.5588,0.4618,-11.3448,-3.1045,-2.0543,-0.5266,-1.5636,-8.5223,-2.4231,-0.3606,-1.1822,-2.9725,0.446666667,-6.84
200104,8.9175,7.024,2.5058,4.9391,5.2517,11.2406,4.9633,7.124,4.3335,5.231,11.3736,8.9541,5.7971,4.8241,5.9213,16.0183,7.7229,4.8749,8.1267,8.0941,9.1111,4.8572,3.6199,2.7077,6.6172,0.396666667,8.33
200105,12.952,11.2978,9.2697,11.3724,10.4504,2.4357,3.9687,2.1741,4.8708,4.4069,4.9001,0.2123,3.2439,0.6757,1.6495,3.476,3.7894,3.1321,1.0869,4.4502,0.031,1.7423,3.0613,0.9906,4.94,0.376666667,1.04
200106,2.3952,2.8897,4.9182,3.1177,0.1926,6.5676,9.6035,7.0994,6.3559,4.1096,4.9141,-1.0181,1.1284,0.2636,0.8113,3.6344,-1.2331,-1.1615,-3.4624,3.1936,-2.2216,-3.8585,-0.1929,-2.3251,1.9424,0.33,-1.66
200107,-9.3461,-7.6484,-2.3472,0.2314,-0.3338,-10.2434,-7.4938,-6.5949,-3.1205,-3.465,-9.2453,-4.2729,-2.8593,-0.7316,2.0462,-5.0419,-1.163,1.0106,1.9481,-0.7068,-1.6248,-0.3686,-2.1262,-2.2045,5.4028,0.3,-1.83
200108,-8.2687,-5.2648,-3.4015,-1.2943,-1.0776,-10.0589,-4.3228,-2.4583,-1.4846,-1.1907,-7.2652,-3.3553,-3.1412,-0.9083,-1.4216,-7.2078,-4.0679,-3.1856,-1.5992,-10.4636,-7.2597,-4.1758,-3.0792,-8.3521,-8.5045,0.296666667,-6.15
200109,-15.9488,-15.1456,-10.1189,-9.3606,-13.7644,-18.684,-15.5503,-12.1375,-15.3548,-16.6687,-15.5794,-13.6638,-11.9334,-12.4029,-19.1889,-16.6303,-12.7714,-9.7554,-13.8222,-17.5199,-7.4383,-8.814,-7.1874,-11.1503,-2.2527,0.296666667,-8.97
200110,9.0966,7.3829,6.8849,4.2078,4.7624,11.8496,8.7197,5.0372,2.4919,4.1185,13.3931,6.7738,4.2073,3.9728,9.7766,8.5605,3.3541,0.834,3.9271,2.2004,3.4691,-0.4557,-1.7388,1.4097,-13.2389,0.27,2.68
200111,7.1066,10.3682,4.5097,6.1819,6.7909,10.5063,8.4252,5.809,10.3714,11.5111,9.8183,6.5039,7.0149,8.8155,12.7949,10.6429,9.1947,6.5959,10.3892,10.1413,7.904,6.1179,5.2866,10.862,12.8382,0.223333333,7.71
200112,12.5069,7.1297,5.8655,5.7799,7.2327,8.301,5.7425,7.013,7.8315,7.5931,5.123,6.2162,6.6874,5.656,7.4257,3.6601,4.6194,6.0558,5.1922,4.3228,0.0237,2.7927,3.515,-1.2443,1.4929,0.18,1.76
200201,-7.9709,-1.03,2.6309,3.3162,5.101,-6.5248,-2.3745,0.3921,0.9551,1.4215,-4.8282,-1.5648,-1.0679,1.9217,3.8636,-3.7496,0.1303,1.6617,2.7276,-4.0793,-0.7345,-2.2703,-1.2506,-1.0043,-6.6355,0.153333333,-1.3
200202,-10.3069,-5.8629,-3.7031,-1.4193,-3.4011,-9.7296,-5.961,-0.5275,1.415,-0.3768,-7.1242,-1.0882,-0.199,0.0637,3.8678,-4.1335,1.3222,1.2839,-2.4589,3.5143,-2.7102,0.7539,-0.2308,-1.3286,-10.2423,0.14,-2.16
200203,5.902,7.7399,7.8479,8.0343,9.8869,8.6759,9.0482,7.6962,7.7799,12.4395,8.3868,6.8814,7.1353,7.3256,9.4125,6.805,6.7749,5.8933,5.076,7.7103,3.0511,5.6833,4.1252,6.4009,2.9457,0.133333333,4.37
200204,-9.4796,0.2888,2.3702,3.4333,5.4955,-4.9043,0.5643,3.587,4.4048,4.5534,-5.0038,1.2594,1.5296,1.1003,-0.3521,-3.3716,1.0958,-0.8331,-0.974,-0.5279,-7.8846,-3.8958,0.6307,-1.8273,-16.5455,0.136666667,-5.05
200205,-7.2214,-5.4142,-2.3851,0.9644,0.1975,-7.4745,-5.6392,-4.0669,-3.1433,-6.2014,-5.7148,-3.2299,-3.6246,-2.3255,-3.5242,-3.2601,-0.266,-0.2455,-1.6209,1.1646,-1.4268,0.3312,0.1427,2.6425,-6.0144,0.14,-1.24
200206,-9.1292,-6.1423,-0.7773,0.4695,-1.0504,-8.0368,-5.4945,-1.4969,-1.4501,-3.4527,-7.4693,-7.3617,-5.5567,-4.425,-7.2494,-9.5331,-7.408,-6.7552,-5.4684,-10.0458,-7.579,-4.6651,-5.6695,-10.7337,-14.0749,0.14,-7.08
200207,-19.2439,-15.6697,-14.1796,-11.4106,-12.244,-16.268,-16.7483,-14.0182,-15.6109,-19.1389,-8.2815,-10.1355,-11.4766,-13.3366,-15.8225,-10.8454,-8.257,-10.5294,-11.0624,-18.4433,-5.1795,-10.062,-7.6327,-9.9409,-14.3171,0.14,-8.03
200208,0.8101,-1.7997,-2.7316,-0.2607,-2.119,0.1851,0.8488,-0.5275,0.9239,-0.71,0.2699,-0.1153,2.5287,2.1393,3.9952,-1.0245,-0.2214,1.3565,0.1756,5.1122,0.2196,0.1301,1.4978,4.1415,7.9068,0.14,0.64
200209,-10.9586,-7.8229,-8.0004,-6.8784,-6.8703,-7.9804,-6.7321,-5.8059,-8.2977,-7.7791,-7.9734,-8.479,-9.2739,-7.177,-10.1227,-8.5349,-8.9482,-12.6596,-11.5405,-21.8125,-10.9961,-11.4485,-8.3629,-8.6523,-8.8729,0.143333333,-10.21
200210,5.5571,4.8452,3.3672,1.4279,1.2427,10.0436,3.0423,3.8717,2.1495,-2.1727,6.628,3.202,6.0249,3.0018,-0.594,6.8038,5.7845,3.0729,4.1949,3.2292,9.6387,10.7945,3.3654,6.7784,9.3592,0.14,7.98
200211,18.1459,12.453,10.5109,8.0951,9.3474,12.9888,10.4032,7.9747,5.8878,6.0265,9.7642,7.6871,6.2155,6.2881,11.045,9.6244,7.2255,9.5638,8.6306,15.5161,4.6688,6.2453,4.8721,6.8492,7.2204,0.133333333,6.08
200212,-10.1061,-5.8531,-5.4903,-1.8041,-2.3725,-10.2039,-6.9562,-4.7302,-3.1952,-3.4067,-7.5328,-4.4117,-2.8174,-3.9316,-5.9605,-7.1807,-4.9502,-3.4805,-4.4461,-1.8456,-6.3155,-5.9406,-3.1304,-4.7013,-8.4045,0.123333333,-5.65
200301,-0.4947,-0.6219,-1.7821,-0.4594,0.1888,-3.4674,-3.1399,-2.6821,-2.126,-3.1447,-1.7716,-3.798,-3.2124,-4.033,-3.8166,-1.3095,-3.1022,0.007,-2.9972,-6.4714,-2.8004,-2.7657,-1.6056,-5.1067,-4.743,0.11,-2.47
200302,-6.4093,-2.8193,-2.1647,-1.5073,-2.33,-2.6672,-1.7927,-2.1851,-2.693,-6.6996,-4.0237,-0.9109,-2.1988,-3.7594,-3.0832,-3.1416,-1.6608,-2.0816,-1.2464,-6.8624,-0.5328,-3.8529,-2.8716,-3.8423,-5.3043,0.1,-1.79
200303,1.8725,1.6902,0.5248,1.7093,-0.2072,2.6096,0.5174,0.4357,1.8363,-0.8592,3.2222,0.7127,-0.0687,-0.3849,0.9505,1.3158,-0.6901,0.9052,1.4381,-4.2969,1.9726,0.1777,1.0653,-0.9491,-3.385,0.096666667,1.19
200304,12.303,11.1907,7.9818,7.2581,9.6639,10.3132,9.6451,9.0754,9.6386,9.3459,8.6272,8.3801,9.7395,12.0672,10.6261,8.9921,7.4263,10.5779,7.6115,8.7275,7.1768,9.5864,8.4025,10.6574,13.3856,0.096666667,8.32
200305,20.481,14.7345,11.8115,9.8572,11.2032,12.8996,10.3399,11.1187,9.4691,9.7349,8.7404,8.6645,9.2183,10.116,8.293,10.2845,9.9516,8.9426,9.7126,9.3329,4.2807,6.5038,6.453,6.571,7.3541,0.096666667,6.14
200306,6.5399,4.3056,4.9032,3.7428,5.885,1.8637,0.3812,1.1598,2.5421,4.1568,2.8102,1.9013,0.1523,0.882,3.8797,1.2053,0.6823,-0.1401,-0.6935,8.0957,0.9689,2.0802,2.5832,-0.9499,3.2236,0.096666667,1.52
200307,9.0447,7.8077,8.4781,9.2749,7.5361,8.0176,5.7477,6.1202,6.3732,8.2182,7.7162,4.7858,1.6683,4.0643,2.5637,3.8031,4.2206,3.1075,6.0373,1.2671,1.2281,3.8229,1.2405,-1.3978,2.8464,0.086666667,2.42
200308,4.533,4.897,3.9593,4.5178,7.1888,4.4006,3.0488,5.2816,5.2029,6.219,4.1465,3.9443,4.271,8.6807,7.7657,5.0977,3.8531,4.0448,5.0053,9.5859,1.9451,0.8172,1.0442,2.0792,4.033,0.08,2.41
200309,3.3195,0.199,0.2473,2.3388,4.7159,-2.3116,-2.2262,-2.4164,-4.3916,-1.124,-1.9462,-2.8578,-1.9342,-1.7653,-0.4954,-1.7834,-2.3764,-0.9927,-1.0703,0.2092,-0.6462,-1.254,-1.0027,-3.391,-3.6299,0.073333333,-1.16
200310,5.958,8.9044,7.4736,10.9178,11.3374,9.4184,7.4758,6.7473,10.4946,10.7599,9.1506,6.3421,6.4925,10.2498,12.1572,7.7692,8.7576,8.5128,9.3755,8.1687,4.0103,7.503,8.2701,5.6253,4.5567,0.073333333,6.15
200311,2.6675,3.4174,4.947,3.615,6.9356,2.6162,3.4752,2.9737,4.028,3.7339,3.6977,3.0812,1.9229,5.4905,3.0582,1.2885,3.0843,3.6386,3.4275,3.8742,0.8815,0.4177,1.0525,0.5637,4.8633,0.073333333,1.42
200312,0.3142,2.6496,2.951,1.4488,4.3505,1.3666,2.6451,2.4825,2.3417,3.5316,-0.5522,2.6398,4.1441,1.8528,8.3219,0.8617,3.3648,2.5665,5.0948,2.8161,4.602,5.0664,4.8788,7.4261,6.4486,0.073333333,4.37
200401,5.9304,6.3131,5.4871,6.3011,8.3273,3.3305,3.8184,3.1809,4.1562,7.3136,3.2126,2.0089,1.7986,3.4212,6.3,1.7062,1.3132,4.4753,2.6691,4.7842,1.4533,1.4695,2.9621,1.3093,3.8214,0.073333333,2.22
200402,0.5411,0.1472,-0.0117,0.9965,0.0344,1.1337,1.9337,0.9442,-0.3434,0.3001,-0.0775,2.6501,3.7905,1.8559,0.5522,2.3508,2.0499,2.2832,3.4836,0.7357,1.0486,2.1981,1.2535,1.8875,4.2227,0.07,1.46
200403,-1.5418,-0.5236,-0.7561,0.5298,-0.8491,2.3731,1.8218,-0.7372,1.5079,1.5005,1.6599,0.6745,0.1757,0.2771,0.8824,0.4091,-0.7687,1.0905,-1.0553,-1.1705,-2.3017,-0.7805,-1.6678,0.2981,-1.3178,0.073333333,-1.23
200404,-4.1795,-5.1667,-3.3784,-3.8619,-6.5732,-3.9933,-4.4803,-2.202,-4.346,-8.4811,-1.9616,-2.6889,-3.0562,-5.7159,-6.4646,-1.5369,-4.6163,-3.9278,-2.7383,-3.5819,0.2928,-3.1833,-3.1705,-2.3682,-0.95,0.076666667,-1.75
200405,-2.0783,-0.5429,0.2241,-0.6437,0.7762,1.5982,1.3958,1.4342,1.168,3.8113,1.4618,2.3099,2.1228,1.5453,1.7503,1.1512,2.1747,2.6447,1.2713,4.0078,1.3908,1.0846,0.4055,0.5497,0.2759,0.076666667,1.23
200406,1.2524,4.6662,4.2282,3.2034,4.1527,3.2209,5.0998,5.8712,5.4196,8.3579,2.2583,4.429,1.7686,2.202,4.8007,1.4785,2.6578,2.4245,3.3098,4.2121,1.4256,1.5015,0.3226,3.2546,2.8803,0.073333333,1.94
200407,-13.032,-7.8546,-6.7352,-5.4728,-4.2349,-8.6647,-7.8574,-6.1706,-4.7865,-4.0571,-8.8309,-5.8152,-3.4583,-2.417,-4.5368,-5.9022,-5.6426,-4.1079,-5.847,-1.7922,-4.9471,-1.4857,-0.7905,-1.9455,-1.3866,0.08,-3.96
200408,-1.6053,-0.7962,-1.1722,-1.5499,-1.7738,-4.4944,-1.5921,0.3893,0.338,0.6807,-2.3769,-1.6476,0.9465,0.3818,-1.6374,-1.5676,-0.8968,0.467,0.7631,0.0961,-0.3373,1.6794,1.0412,0.9609,0.1897,0.096666667,0.19
200409,4.9033,4.1117,5.626,4.1464,3.7529,8.2547,5.5796,5.2015,4.3529,4.0891,3.9912,4.6758,3.5484,3.3393,2.6987,3.021,3.0289,4.5907,3.0395,3.355,0.083,1.4906,1.7894,1.3097,4.1379,0.106666667,1.71
200410,1.4955,2.4636,3.1134,0.492,0.4915,3.2564,3.1476,1.7398,0.0325,2.9172,2.1804,4.1334,1.6295,0.7148,1.1685,3.8343,2.9764,1.2921,1.3778,-0.3649,1.4423,0.6563,3.3593,0.2906,2.249,0.11,1.54
200411,10.5901,8.5926,8.3484,7.5578,9.6807,7.4217,9.3777,9.0226,9.3319,11.2269,5.6853,6.9985,7.4902,7.0463,9.6137,5.3138,7.1289,7.5652,7.2758,9.3725,3.0463,4.4169,5.727,3.5029,6.1602,0.123333333,4.69
